Task ID,Task Name,Job Id,Source,Frames,Absolute Frame,Relative Frame,XTL,YTL,XBR,YBR,Code,Issue
150,task11,146,1691487366.mp4,1269,8463,570,48.18,467.91,212.44,576.75,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8464,571,48.12,467.92,212.37,576.76,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8465,572,48.05,467.93,212.31,576.77,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8466,573,47.98,467.94,212.24,576.78,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8467,574,47.92,467.95,212.17,576.79,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8468,575,47.85,467.96,212.11,576.80,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8469,576,47.79,467.97,212.04,576.81,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8470,577,47.72,467.98,211.98,576.82,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8471,578,47.65,467.99,211.91,576.83,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8472,579,47.59,468.00,211.84,576.84,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8473,580,47.52,468.01,211.78,576.85,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8474,581,47.46,468.02,211.71,576.86,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8475,582,47.39,468.03,211.65,576.87,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8476,583,47.32,468.04,211.58,576.88,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8477,584,47.26,468.05,211.51,576.89,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8478,585,47.19,468.06,211.45,576.89,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8479,586,47.13,468.07,211.38,576.90,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8480,587,47.06,468.07,211.32,576.91,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8481,588,46.99,468.08,211.25,576.92,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8482,589,46.93,468.09,211.18,576.93,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8483,590,46.86,468.10,211.12,576.94,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8484,591,46.80,468.11,211.05,576.95,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8485,592,46.73,468.12,210.98,576.96,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8486,593,46.66,468.13,210.92,576.97,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8487,594,46.60,468.14,210.85,576.98,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8488,595,46.53,468.15,210.79,576.99,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8489,596,46.47,468.16,210.72,577.00,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8490,597,46.40,468.17,210.65,577.01,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8491,598,46.33,468.18,210.59,577.02,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8492,599,46.27,468.19,210.52,577.03,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8493,600,46.20,468.20,210.46,577.04,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8494,601,46.13,468.21,210.39,577.05,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8495,602,46.07,468.22,210.32,577.06,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8496,603,46.00,468.23,210.26,577.07,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8497,604,45.94,468.24,210.19,577.08,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8498,605,45.87,468.25,210.13,577.09,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8499,606,45.80,468.26,210.06,577.10,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8500,607,45.74,468.27,209.99,577.11,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8501,608,45.67,468.28,209.93,577.12,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8502,609,45.61,468.29,209.86,577.13,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8503,610,45.54,468.30,209.80,577.14,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8504,611,45.47,468.31,209.73,577.15,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8505,612,45.41,468.32,209.66,577.16,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8506,613,45.34,468.33,209.60,577.17,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8507,614,45.28,468.34,209.53,577.18,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8508,615,45.21,468.35,209.47,577.18,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8509,616,45.14,468.35,209.40,577.19,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8510,617,45.08,468.36,209.33,577.20,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8511,618,45.01,468.37,209.27,577.21,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8512,619,44.95,468.38,209.20,577.22,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8513,620,44.88,468.39,209.14,577.23,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8514,621,44.81,468.40,209.07,577.24,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8515,622,44.75,468.41,209.00,577.25,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8516,623,44.68,468.42,208.94,577.26,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8517,624,44.62,468.43,208.87,577.27,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8518,625,44.55,468.44,208.81,577.28,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8519,626,44.48,468.45,208.74,577.29,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8520,627,44.42,468.46,208.67,577.30,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8521,628,44.35,468.47,208.61,577.31,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8522,629,44.29,468.48,208.54,577.32,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8523,630,44.22,468.49,208.47,577.33,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8524,631,44.15,468.50,208.41,577.34,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8525,632,44.09,468.51,208.34,577.35,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8526,633,44.02,468.52,208.28,577.36,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8527,634,43.96,468.53,208.21,577.37,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8528,635,43.89,468.54,208.14,577.38,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8529,636,43.82,468.55,208.08,577.39,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8530,637,43.76,468.56,208.01,577.40,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8531,638,43.69,468.57,207.95,577.41,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8532,639,43.62,468.58,207.88,577.42,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8533,640,43.56,468.59,207.81,577.43,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8534,641,43.49,468.60,207.75,577.44,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8535,642,43.43,468.61,207.68,577.45,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8536,643,43.36,468.62,207.62,577.46,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8537,644,43.29,468.63,207.55,577.46,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8538,645,43.23,468.64,207.48,577.47,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8539,646,43.16,468.64,207.42,577.48,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8540,647,43.10,468.65,207.35,577.49,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8541,648,43.03,468.66,207.29,577.50,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8542,649,39.44,469.26,203.42,578.10,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8543,650,35.86,469.85,199.56,578.69,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8544,651,32.27,470.45,195.70,579.29,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8545,652,28.69,471.04,191.84,579.88,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8546,653,25.10,471.63,187.98,580.47,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8547,654,21.52,472.23,184.12,581.07,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8548,655,17.93,472.82,180.26,581.66,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8549,656,14.34,473.42,176.39,582.26,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8550,657,10.76,474.01,172.53,582.85,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8551,658,7.17,474.60,168.67,583.44,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8552,659,3.59,475.20,164.81,584.04,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8553,660,0.00,475.79,160.95,584.63,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8554,661,0.00,475.79,160.95,584.63,668/2927,stilstaande trein
150,task11,146,1691487366.mp4,1269,8698,805,1786.00,509.60,1920.00,613.15,58/2014,
150,task11,146,1691487366.mp4,1269,8699,806,1738.48,510.96,1875.02,614.89,58/2014,
150,task11,146,1691487366.mp4,1269,8700,807,1690.95,512.32,1830.05,616.63,58/2014,
150,task11,146,1691487366.mp4,1269,8701,808,1643.43,513.68,1785.07,618.37,58/2014,
150,task11,146,1691487366.mp4,1269,8702,809,1595.90,515.04,1740.09,620.11,58/2014,
150,task11,146,1691487366.mp4,1269,8703,810,1548.38,516.40,1695.11,621.85,58/2014,
150,task11,146,1691487366.mp4,1269,8704,811,1500.85,517.76,1650.14,623.59,58/2014,
150,task11,146,1691487366.mp4,1269,8705,812,1443.76,520.15,1595.59,626.36,58/2014,
150,task11,146,1691487366.mp4,1269,8706,813,1386.67,522.54,1541.04,629.12,58/2014,
150,task11,146,1691487366.mp4,1269,8707,814,1329.57,524.93,1486.50,631.89,58/2014,
150,task11,146,1691487366.mp4,1269,8708,815,1272.48,527.32,1431.95,634.66,58/2014,
150,task11,146,1691487366.mp4,1269,8709,816,1215.39,529.71,1377.41,637.43,58/2014,
150,task11,146,1691487366.mp4,1269,8710,817,1158.29,532.10,1322.86,640.20,58/2014,
150,task11,146,1691487366.mp4,1269,8711,818,1101.20,534.48,1268.32,642.97,58/2014,
150,task11,146,1691487366.mp4,1269,8712,819,1062.44,532.80,1232.10,641.66,58/2014,
150,task11,146,1691487366.mp4,1269,8713,820,1001.48,534.45,1171.14,643.31,58/2014,
150,task11,146,1691487366.mp4,1269,8714,821,940.53,536.09,1110.19,644.95,58/2014,
150,task11,146,1691487366.mp4,1269,8715,822,879.57,537.74,1049.23,646.60,58/2014,
150,task11,146,1691487366.mp4,1269,8716,823,818.61,539.38,988.28,648.24,58/2014,
150,task11,146,1691487366.mp4,1269,8717,824,757.66,541.03,927.32,649.89,58/2014,
150,task11,146,1691487366.mp4,1269,8718,825,696.70,542.67,866.37,651.53,58/2014,
150,task11,146,1691487366.mp4,1269,8719,826,635.75,544.32,805.41,653.18,58/2014,
150,task11,146,1691487366.mp4,1269,8720,827,574.79,545.96,744.46,654.82,58/2014,
150,task11,146,1691487366.mp4,1269,8721,828,513.84,547.61,683.50,656.47,58/2014,
150,task11,146,1691487366.mp4,1269,8722,829,452.88,549.25,622.55,658.11,58/2014,
150,task11,146,1691487366.mp4,1269,8723,830,391.93,550.90,561.59,659.76,58/2014,
150,task11,146,1691487366.mp4,1269,8724,831,340.45,552.54,510.11,661.40,58/2014,
150,task11,146,1691487366.mp4,1269,8725,832,288.97,554.19,458.64,663.05,58/2014,
150,task11,146,1691487366.mp4,1269,8726,833,236.22,555.61,404.81,664.48,58/2014,
150,task11,146,1691487366.mp4,1269,8727,834,183.47,557.04,350.98,665.91,58/2014,
150,task11,146,1691487366.mp4,1269,8728,835,130.71,558.46,297.15,667.34,58/2014,
150,task11,146,1691487366.mp4,1269,8729,836,77.96,559.89,243.33,668.77,58/2014,
150,task11,146,1691487366.mp4,1269,8730,837,25.21,561.31,189.50,670.20,58/2014,
150,task11,146,1691487366.mp4,1269,8731,838,25.21,561.31,189.50,670.20,58/2014,
150,task11,146,1691487366.mp4,1269,8787,894,1752.14,536.34,1891.15,630.97,58/2014,
150,task11,146,1691487366.mp4,1269,8788,895,1692.57,538.12,1834.01,633.56,58/2014,
150,task11,146,1691487366.mp4,1269,8789,896,1633.00,539.89,1776.88,636.16,58/2014,
150,task11,146,1691487366.mp4,1269,8790,897,1573.44,541.67,1719.75,638.75,58/2014,
150,task11,146,1691487366.mp4,1269,8791,898,1513.87,543.45,1662.61,641.34,58/2014,
150,task11,146,1691487366.mp4,1269,8792,899,1454.30,545.23,1605.48,643.93,58/2014,
150,task11,146,1691487366.mp4,1269,8793,900,1394.73,547.01,1548.34,646.52,58/2014,
150,task11,146,1691487366.mp4,1269,8794,901,1332.55,548.79,1488.59,649.12,58/2014,
150,task11,146,1691487366.mp4,1269,8795,902,1270.37,550.56,1428.85,651.71,58/2014,
150,task11,146,1691487366.mp4,1269,8796,903,1208.19,552.34,1369.10,654.30,58/2014,
150,task11,146,1691487366.mp4,1269,8797,904,1146.00,554.12,1309.35,656.89,58/2014,
150,task11,146,1691487366.mp4,1269,8798,905,1083.82,555.90,1249.60,659.49,58/2014,
150,task11,146,1691487366.mp4,1269,8799,906,1019.05,559.26,1184.83,662.85,58/2014,
150,task11,146,1691487366.mp4,1269,8800,907,954.28,562.62,1120.06,666.21,58/2014,
150,task11,146,1691487366.mp4,1269,8801,908,889.51,565.98,1055.29,669.57,58/2014,
150,task11,146,1691487366.mp4,1269,8802,909,824.74,569.34,990.52,672.93,58/2014,
150,task11,146,1691487366.mp4,1269,8803,910,759.97,572.70,925.75,676.29,58/2014,
150,task11,146,1691487366.mp4,1269,8804,911,677.74,572.32,843.52,675.91,58/2014,
150,task11,146,1691487366.mp4,1269,8805,912,595.50,571.94,761.28,675.53,58/2014,
150,task11,146,1691487366.mp4,1269,8806,913,532.62,572.96,698.40,676.54,58/2014,
150,task11,146,1691487366.mp4,1269,8807,914,469.73,573.98,635.51,677.56,58/2014,
150,task11,146,1691487366.mp4,1269,8808,915,406.85,575.00,572.63,678.58,58/2014,
150,task11,146,1691487366.mp4,1269,8809,916,343.96,576.01,509.74,679.60,58/2014,
150,task11,146,1691487366.mp4,1269,8810,917,281.08,577.03,446.86,680.62,58/2014,
150,task11,146,1691487366.mp4,1269,8811,918,218.19,578.05,383.97,681.64,58/2014,
150,task11,146,1691487366.mp4,1269,8812,919,155.31,579.07,321.08,682.65,58/2014,
150,task11,146,1691487366.mp4,1269,8813,920,83.13,582.63,244.44,686.23,58/2014,
150,task11,146,1691487366.mp4,1269,8814,921,10.95,586.20,167.80,689.80,58/2014,
150,task11,146,1691487366.mp4,1269,8815,922,10.95,586.20,167.80,689.80,58/2014,
150,task11,146,1691487366.mp4,1269,8866,973,1784.22,509.60,1920.00,602.46,58/2014,
150,task11,146,1691487366.mp4,1269,8867,974,1714.08,511.51,1852.02,605.26,58/2014,
150,task11,146,1691487366.mp4,1269,8868,975,1643.94,513.42,1784.04,608.06,58/2014,
150,task11,146,1691487366.mp4,1269,8869,976,1573.79,515.32,1716.06,610.86,58/2014,
150,task11,146,1691487366.mp4,1269,8870,977,1503.65,517.23,1648.09,613.66,58/2014,
150,task11,146,1691487366.mp4,1269,8871,978,1433.51,519.14,1580.11,616.46,58/2014,
150,task11,146,1691487366.mp4,1269,8872,979,1363.37,521.05,1512.13,619.26,58/2014,
150,task11,146,1691487366.mp4,1269,8873,980,1293.23,522.95,1444.15,622.06,58/2014,
150,task11,146,1691487366.mp4,1269,8874,981,1223.09,524.86,1376.17,624.86,58/2014,
150,task11,146,1691487366.mp4,1269,8875,982,1152.95,526.77,1308.19,627.66,58/2014,
150,task11,146,1691487366.mp4,1269,8876,983,1082.80,528.67,1240.21,630.46,58/2014,
150,task11,146,1691487366.mp4,1269,8877,984,1012.66,530.58,1172.24,633.26,58/2014,
150,task11,146,1691487366.mp4,1269,8878,985,942.52,532.49,1104.26,636.06,58/2014,
150,task11,146,1691487366.mp4,1269,8879,986,872.38,534.39,1036.28,638.86,58/2014,
150,task11,146,1691487366.mp4,1269,8880,987,802.24,536.30,968.30,641.66,58/2014,
150,task11,146,1691487366.mp4,1269,8881,988,731.62,538.30,897.68,643.67,58/2014,
150,task11,146,1691487366.mp4,1269,8882,989,661.00,540.31,827.06,645.67,58/2014,
150,task11,146,1691487366.mp4,1269,8883,990,590.38,542.31,756.44,647.68,58/2014,
150,task11,146,1691487366.mp4,1269,8884,991,519.76,544.32,685.82,649.68,58/2014,
150,task11,146,1691487366.mp4,1269,8885,992,449.14,546.32,615.21,651.69,58/2014,
150,task11,146,1691487366.mp4,1269,8886,993,378.52,548.33,544.59,653.69,58/2014,
150,task11,146,1691487366.mp4,1269,8887,994,307.91,550.33,473.97,655.70,58/2014,
150,task11,146,1691487366.mp4,1269,8888,995,237.29,552.34,403.35,657.70,58/2014,
150,task11,146,1691487366.mp4,1269,8889,996,173.72,556.50,339.78,661.86,58/2014,
150,task11,146,1691487366.mp4,1269,8890,997,110.16,560.66,276.22,666.02,58/2014,
150,task11,146,1691487366.mp4,1269,8891,998,46.59,564.81,212.66,670.18,58/2014,
150,task11,146,1691487366.mp4,1269,8892,999,46.59,564.81,212.66,670.18,58/2014,
150,task11,146,1691487366.mp4,1269,8943,1050,1773.53,354.55,1917.88,429.58,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8944,1051,1713.81,354.79,1860.28,430.30,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8945,1052,1654.10,355.02,1802.67,431.02,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8946,1053,1594.38,355.25,1745.06,431.74,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8947,1054,1534.67,355.48,1687.46,432.45,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8948,1055,1474.95,355.71,1629.85,433.17,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8949,1056,1415.24,355.94,1572.24,433.89,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8950,1057,1355.52,356.17,1514.64,434.61,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8951,1058,1281.81,357.11,1443.03,436.02,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8952,1059,1208.09,358.04,1371.42,437.44,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8953,1060,1134.37,358.97,1299.81,438.86,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8954,1061,1060.65,359.90,1228.20,440.28,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8955,1062,981.25,361.88,1148.79,442.26,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8956,1063,909.86,363.86,1077.41,444.24,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8957,1064,838.48,365.84,1006.02,446.22,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8958,1065,767.09,367.82,934.64,448.20,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8959,1066,695.70,369.80,863.25,450.18,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8960,1067,624.32,371.78,791.86,452.16,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8961,1068,552.93,373.76,720.48,454.14,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8962,1069,481.55,375.74,649.09,456.12,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8963,1070,410.16,377.72,577.70,458.10,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8964,1071,341.80,381.58,509.09,461.96,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8965,1072,273.44,385.45,440.48,465.82,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8966,1073,205.08,389.31,371.86,469.68,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8967,1074,136.72,393.17,303.25,473.54,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8968,1075,68.36,397.03,234.64,477.41,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8969,1076,0.00,400.89,166.02,481.27,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,8970,1077,0.00,400.89,166.02,481.27,58/2014,curved surface
150,task11,146,1691487366.mp4,1269,9023,1130,1762.83,511.39,1908.97,609.58,58/2014,
150,task11,146,1691487366.mp4,1269,9024,1131,1693.55,513.61,1843.02,612.26,58/2014,
150,task11,146,1691487366.mp4,1269,9025,1132,1624.27,515.84,1777.08,614.93,58/2014,
150,task11,146,1691487366.mp4,1269,9026,1133,1554.99,518.07,1711.13,617.60,58/2014,
150,task11,146,1691487366.mp4,1269,9027,1134,1485.70,520.29,1645.19,620.28,58/2014,
150,task11,146,1691487366.mp4,1269,9028,1135,1416.42,522.52,1579.24,622.95,58/2014,
150,task11,146,1691487366.mp4,1269,9029,1136,1347.14,524.75,1513.29,625.62,58/2014,
150,task11,146,1691487366.mp4,1269,9030,1137,1277.86,526.97,1447.35,628.30,58/2014,
150,task11,146,1691487366.mp4,1269,9031,1138,1208.57,529.20,1381.40,630.97,58/2014,
150,task11,146,1691487366.mp4,1269,9032,1139,1131.05,532.17,1303.88,633.94,58/2014,
150,task11,146,1691487366.mp4,1269,9033,1140,1053.52,535.14,1226.35,636.91,58/2014,
150,task11,146,1691487366.mp4,1269,9034,1141,976.00,538.11,1148.83,639.88,58/2014,
150,task11,146,1691487366.mp4,1269,9035,1142,898.48,541.08,1071.30,642.85,58/2014,
150,task11,146,1691487366.mp4,1269,9036,1143,820.95,544.05,993.78,645.82,58/2014,
150,task11,146,1691487366.mp4,1269,9037,1144,743.43,547.02,916.25,648.79,58/2014,
150,task11,146,1691487366.mp4,1269,9038,1145,659.31,549.10,832.13,650.87,58/2014,
150,task11,146,1691487366.mp4,1269,9039,1146,575.19,551.18,748.01,652.95,58/2014,
150,task11,146,1691487366.mp4,1269,9040,1147,491.07,553.26,663.89,655.03,58/2014,
150,task11,146,1691487366.mp4,1269,9041,1148,406.95,555.34,579.78,657.11,58/2014,
150,task11,146,1691487366.mp4,1269,9042,1149,322.83,557.42,495.66,659.19,58/2014,
150,task11,146,1691487366.mp4,1269,9043,1150,272.93,559.50,445.76,661.27,58/2014,
150,task11,146,1691487366.mp4,1269,9044,1151,202.83,561.28,375.66,663.05,58/2014,
150,task11,146,1691487366.mp4,1269,9045,1152,132.73,563.06,305.56,664.83,58/2014,
150,task11,146,1691487366.mp4,1269,9046,1153,62.63,564.84,235.46,666.61,58/2014,
150,task11,146,1691487366.mp4,1269,9047,1154,62.63,564.84,235.46,666.61,58/2014,
150,task11,146,1691487366.mp4,1269,9093,1200,1727.19,466.83,1869.76,563.25,83/1715,
150,task11,146,1691487366.mp4,1269,9094,1201,1657.00,469.17,1800.86,566.09,83/1715,
150,task11,146,1691487366.mp4,1269,9095,1202,1586.82,471.50,1731.95,568.93,83/1715,
150,task11,146,1691487366.mp4,1269,9096,1203,1516.64,473.84,1663.04,571.78,83/1715,
150,task11,146,1691487366.mp4,1269,9097,1204,1446.45,476.17,1594.13,574.62,83/1715,
150,task11,146,1691487366.mp4,1269,9098,1205,1376.27,478.51,1525.22,577.46,83/1715,
150,task11,146,1691487366.mp4,1269,9099,1206,1306.09,480.84,1456.32,580.31,83/1715,
150,task11,146,1691487366.mp4,1269,9100,1207,1256.69,481.10,1408.20,581.07,83/1715,
150,task11,146,1691487366.mp4,1269,9101,1208,1174.71,483.18,1328.30,583.74,83/1715,
150,task11,146,1691487366.mp4,1269,9102,1209,1092.72,485.26,1248.40,586.41,83/1715,
150,task11,146,1691487366.mp4,1269,9103,1210,1010.74,487.34,1168.50,589.08,83/1715,
150,task11,146,1691487366.mp4,1269,9104,1211,928.75,489.42,1088.60,591.76,83/1715,
150,task11,146,1691487366.mp4,1269,9105,1212,846.77,491.50,1008.69,594.43,83/1715,
150,task11,146,1691487366.mp4,1269,9106,1213,764.78,493.58,928.79,597.10,83/1715,
150,task11,146,1691487366.mp4,1269,9107,1214,669.08,496.07,833.09,599.60,83/1715,
150,task11,146,1691487366.mp4,1269,9108,1215,573.38,498.57,737.39,602.09,83/1715,
150,task11,146,1691487366.mp4,1269,9109,1216,491.04,501.06,655.05,604.59,83/1715,
150,task11,146,1691487366.mp4,1269,9110,1217,408.70,503.56,572.71,607.08,83/1715,
150,task11,146,1691487366.mp4,1269,9111,1218,326.37,506.05,490.38,609.58,83/1715,
150,task11,146,1691487366.mp4,1269,9112,1219,248.69,509.02,412.70,612.55,83/1715,
150,task11,146,1691487366.mp4,1269,9113,1220,171.02,511.99,335.03,615.52,83/1715,
150,task11,146,1691487366.mp4,1269,9114,1221,93.35,514.96,257.36,618.49,83/1715,
150,task11,146,1691487366.mp4,1269,9115,1222,53.69,513.18,217.71,616.70,83/1715,
150,task11,146,1691487366.mp4,1269,9116,1223,53.69,513.18,217.71,616.70,83/1715,
151,task12,147,1692787289.mp4,4909,9238,76,3736.06,1215.35,3840.00,1400.69,63/2023,
151,task12,147,1692787289.mp4,4909,9239,77,3711.82,1219.37,3820.09,1406.24,63/2023,
151,task12,147,1692787289.mp4,4909,9240,78,3687.58,1223.39,3800.18,1411.79,63/2023,
151,task12,147,1692787289.mp4,4909,9241,79,3663.35,1227.42,3780.27,1417.34,63/2023,
151,task12,147,1692787289.mp4,4909,9242,80,3639.11,1231.44,3760.36,1422.89,63/2023,
151,task12,147,1692787289.mp4,4909,9243,81,3614.87,1235.47,3740.45,1428.44,63/2023,
151,task12,147,1692787289.mp4,4909,9244,82,3583.98,1238.38,3713.88,1432.89,63/2023,
151,task12,147,1692787289.mp4,4909,9245,83,3553.09,1241.30,3687.32,1437.33,63/2023,
151,task12,147,1692787289.mp4,4909,9246,84,3522.20,1244.21,3660.75,1441.77,63/2023,
151,task12,147,1692787289.mp4,4909,9247,85,3491.31,1247.13,3634.19,1446.21,63/2023,
151,task12,147,1692787289.mp4,4909,9248,86,3460.42,1250.04,3607.62,1450.65,63/2023,
151,task12,147,1692787289.mp4,4909,9249,87,3429.53,1252.96,3581.06,1455.09,63/2023,
151,task12,147,1692787289.mp4,4909,9250,88,3398.63,1255.87,3554.49,1459.53,63/2023,
151,task12,147,1692787289.mp4,4909,9251,89,3367.74,1258.79,3527.93,1463.97,63/2023,
151,task12,147,1692787289.mp4,4909,9252,90,3336.85,1261.70,3501.36,1468.42,63/2023,
151,task12,147,1692787289.mp4,4909,9253,91,3291.31,1264.57,3462.55,1473.66,63/2023,
151,task12,147,1692787289.mp4,4909,9254,92,3245.76,1267.44,3423.74,1478.91,63/2023,
151,task12,147,1692787289.mp4,4909,9255,93,3200.22,1270.31,3384.93,1484.16,63/2023,
151,task12,147,1692787289.mp4,4909,9256,94,3154.67,1273.18,3346.12,1489.41,63/2023,
151,task12,147,1692787289.mp4,4909,9257,95,3098.88,1277.64,3297.06,1496.24,63/2023,
